img cs-avg cs-std h-avg h-std l-avg l-std shsl-avg shsl-std shsv-avg shsv-std v-avg v-std
nirp_titian_wm_1620_1948 23.612941 15.849561 130.003538 84.470530 73.004687 75.064626 110.101751 69.666512 118.895075 69.253011 84.819965 78.820252
nirp_titian_x275 21.701954 22.510012 174.571565 64.447598 46.714853 47.391153 102.093735 69.902998 127.306355 61.320596 57.504986 56.572140
nirp_velazquez_03_1097 50.135281 40.420851 21.389559 33.589453 55.794838 55.476705 158.867730 58.014459 177.716960 52.730668 80.878948 70.945251
nirp_velazquez_03_630 26.893232 26.437546 106.924902 53.940747 45.083764 35.690513 98.745270 67.457040 126.781724 61.395844 58.484651 46.595591
nirp_velazquez_03_822 85.682153 66.611418 57.316089 91.624044 53.161999 36.603735 201.787419 57.787863 217.734696 43.527734 95.931972 68.164382
nirp_velazquez_198 22.815124 17.388949 90.235864 97.545083 85.503275 49.107513 48.934255 46.882255 67.511165 49.404138 96.919882 52.296447
nirp_velazquez_b-m-25 55.576435 56.551330 24.844400 16.890403 49.842632 49.832243 182.336598 74.604568 197.012842 65.683607 77.552564 71.200966
nirp_velazquez_brm_bifa_b_1_56 50.617634 44.587253 27.500909 8.665075 54.084742 52.627610 150.428483 68.612357 170.505224 56.752310 79.383888 73.378085
nirp_velazquez_op_0069 57.334673 34.836121 21.635946 9.873366 56.387637 48.145010 189.242261 78.763234 197.611491 71.950081 84.965313 56.858583
nirp_velazquez_pc_10 17.642260 14.961733 97.804162 43.700780 45.670168 59.425361 126.728498 80.747341 148.021614 75.298271 54.436224 63.677376
nirp_velazquez_pc_67 32.922031 28.677673 83.244935 60.458698 52.558241 59.975242 146.525337 77.521142 161.656940 73.886783 68.975457 68.283932
nirp_velazquez_pc_71 128.330888 56.365734 21.933823 9.682289 72.336055 40.124866 250.339681 16.190767 246.390537 22.823209 136.283147 65.863216
nirp_velazquez_pc_88 45.386094 35.223167 86.965590 74.256740 80.083643 66.733411 135.329055 78.396093 148.915119 79.830715 102.779155 71.226826
nirp_velazquez_plymm_081 54.742978 43.053809 34.506267 41.153782 66.469064 49.922323 121.525990 73.177245 139.569658 60.520690 93.819433 69.349195
nirp_velazquez_som_hm_a58 29.432679 29.715536 30.203806 40.697028 57.256062 52.577371 98.718441 71.529843 119.206423 65.753410 71.943044 61.772490
nirp_velazquez_stopm_kx_13 101.702666 71.470612 16.556341 7.862763 53.021878 39.222018 253.751529 10.121643 252.709823 11.997267 103.621358 74.453298
nirp_velazquez_stopm_kx_14 92.806967 64.836916 19.024450 7.090043 55.222770 38.340451 226.662366 42.900589 235.090107 30.894248 101.492978 69.833791
nirp_velazquez_stopm_kx_15 100.818581 57.983344 17.511070 7.690264 60.929761 33.568676 220.212941 44.530092 232.046877 30.355948 111.230380 61.181167
nirp_velazquez_va_pc_2006bh7859 26.897838 24.302645 52.885293 34.408200 41.649782 45.383117 129.863099 80.962347 152.107898 74.348228 55.064824 52.410379
nirp_velazquez_va_pc_2007bp0855 63.740566 43.256609 23.777715 7.528681 66.770301 61.436741 187.963869 57.515850 194.788393 52.448323 98.597915 80.793780
nirp_velazquez_wm_1548_1948 24.379724 21.861454 29.311331 55.217987 34.357682 37.201657 117.822466 69.780871 144.444758 65.078662 46.568687 45.947290
nirp_velazquez_wm_1549_1948 41.279428 25.762397 44.381413 46.854159 106.895075 61.192851 86.902330 62.755356 98.696156 62.055825 127.550352 63.260753
nirp_velazquez_wm_1590_1948 39.163515 22.651177 92.310941 110.431555 94.103140 85.359509 167.001909 73.307895 152.976651 85.592894 113.660626 91.020439
nirp_velazquez_wm_1593_1948 39.257337 49.889635 97.574651 92.032011 63.068821 56.168088 92.395622 69.030355 113.335862 56.027610 82.699291 76.872496
nirp_velazquez_wm_1596_1948 21.929023 13.843929 90.607461 87.637762 68.584649 48.723182 67.441386 58.336349 91.957610 55.375699 79.578035 53.235915
nirp_velazquez_wm_1600_1948 29.805108 29.027121 114.850706 96.172434 63.915608 52.138217 75.072688 48.709199 103.064048 48.182789 78.832989 61.710408
nirp_veronese_brm_bifa_53_5 63.427734 37.745427 32.601907 35.646121 70.723263 51.125259 159.847909 75.163270 175.361138 66.974426 102.396295 63.500527
nirp_veronese_deavm_2 14.753244 14.080151 61.645925 39.798761 74.900027 76.055698 63.185849 58.970088 72.222262 56.327236 82.305511 78.102205
nirp_veronese_eu_745 52.560903 35.775322 59.619073 69.291747 92.809992 70.026446 134.790954 73.163348 136.957157 68.293474 119.089629 80.268068
nirp_veronese_fa000070 46.530060 41.793745 83.097235 80.483809 98.306695 62.240972 103.252443 79.239461 112.443282 76.036115 121.576694 69.949459
nirp_veronese_fa000079 35.639379 30.719822 69.031375 41.832096 61.558274 59.886098 119.749918 71.188116 139.214485 64.532137 79.361334 71.477022
nirp_veronese_fa000207 82.181202 59.088367 60.786757 71.473625 88.409417 57.368687 153.652377 70.624749 162.724842 65.512253 129.493296 76.183166
nirp_veronese_gla_hag_43837 55.229569 35.893169 20.029776 18.716311 57.469000 52.255762 188.140806 73.496793 197.357475 66.363026 85.015040 64.287130
nirp_veronese_gr_247 104.099354 53.762743 23.274755 28.682026 77.981988 47.392033 214.562344 65.449186 214.615504 58.278157 129.890586 65.864869
nirp_veronese_hhtp_2001_1_13 25.662550 21.874937 93.798385 49.083624 43.824327 48.003104 121.784081 78.506928 144.708905 73.532980 56.641677 53.123272
nirp_veronese_hhtp_2001_2_71 113.032973 50.238149 10.577452 8.061459 73.316301 49.044956 244.186737 25.840759 237.009625 37.010523 129.645064 69.437360
nirp_veronese_mnemg_00_1873_77 18.965287 23.510701 96.835744 54.526196 65.357574 76.043075 97.964989 76.556465 104.839958 71.851454 74.830728 81.471519
nirp_veronese_mnemg_00_1873_78 27.512588 29.069270 101.178872 59.278688 49.679283 48.107866 92.383606 61.434156 117.979070 55.688228 63.457616 60.389332
nirp_veronese_plymm_060 61.625219 50.227683 22.868525 35.362764 76.580813 54.351392 144.816480 83.048797 156.894572 71.589975 107.362165 72.403795
nirp_veronese_som_hm_a17 24.640675 16.997124 122.185390 79.223369 73.966561 58.527747 83.936442 69.997736 99.747073 68.142720 86.290041 62.712864
nirp_veronese_va_pc_2006bh7649 34.342856 27.731478 59.818131 41.361437 61.107599 56.000608 122.300819 76.184097 143.221334 69.958174 78.272596 64.770174
nirp_veronese_va_pc_2007bp0709 79.962659 47.555234 19.666620 16.304333 67.271540 52.276488 202.873997 62.966252 207.686050 58.470766 107.174819 70.149553
nirp_veronese_va_pc_2007bp1190 97.783494 51.183920 30.809041 15.618183 77.835100 57.128593 223.185391 52.973329 215.440013 51.961803 126.587565 78.200227
nirp_wouwerman_1_232 44.841720 24.172972 38.007128 17.153569 106.156649 87.526224 172.731584 75.264837 148.596166 93.122319 128.530989 89.157803
nirp_wouwerman_1899_1_7 79.680846 30.895498 30.605142 50.289753 142.649147 59.840957 163.341195 77.114852 126.201278 63.008394 182.464818 65.746323
nirp_wouwerman_39 44.518752 24.456370 52.540806 39.245638 111.645824 57.564197 99.207152 77.250961 109.209700 73.982929 133.919538 60.373160
nirp_wouwerman_626 29.362684 19.498210 112.849064 75.421925 107.392746 63.050519 73.380077 65.582131 83.954069 63.848445 122.092778 64.683736
nirp_wouwerman_a286 39.108813 28.829716 63.628136 84.543617 97.622551 79.275905 129.985426 72.454605 129.309424 78.367404 117.166685 79.774195
nirp_wouwerman_batvg_p_1948_21 60.414755 26.737468 25.597846 9.913485 97.376082 72.157777 174.978944 75.910434 161.769694 76.288587 127.533371 79.184713
nirp_wouwerman_b-m-219 52.234034 40.144012 112.770680 80.962218 151.489647 73.110815 144.711064 95.061395 98.715505 84.466037 177.575511 74.563678
nirp_wouwerman_fa000245 58.768570 54.884799 57.835014 54.494113 71.893478 64.637101 143.263539 81.425591 151.850439 69.717193 101.242824 87.968822
nirp_wouwerman_gla_hag_43842 57.959158 21.793046 20.745667 8.703428 130.710710 72.483257 153.282559 78.810734 121.776169 75.068297 159.675230 77.108869
nirp_wouwerman_gla_hag_43843 53.948170 26.619993 32.438190 36.107376 136.718380 75.217704 147.556930 75.649980 109.637050 66.414897 163.699273 82.538064
nirp_wouwerman_harag_107 34.676660 29.391119 37.919032 33.977963 49.981058 44.283551 103.830697 58.263414 132.307809 55.627103 67.333558 55.348078
nirp_wouwerman_harag_759 53.608044 36.277346 37.276938 25.763200 88.411339 68.897595 122.839822 59.499677 134.193890 56.437826 115.220594 82.720760
nirp_wouwerman_leamg_a385_1953 42.314147 20.676991 96.711092 107.254100 100.883886 65.422201 107.317526 66.588317 116.332985 63.902629 122.046584 69.082041
nirp_wouwerman_nwhcm_1956_10_f 25.454939 12.992989 87.159247 33.356346 137.797146 87.095156 101.335066 64.565472 76.055142 66.693514 150.545375 88.319184
nirp_wouwerman_nwhcm_1969_182_f 36.513797 24.193198 31.575035 19.944098 97.200473 83.825504 133.665687 78.720511 115.472311 72.012732 115.442032 89.181413
nirp_wouwerman_nwhcm_1991_1_37_f 55.061446 22.357659 29.627227 9.122178 127.388265 62.943446 125.201841 80.719363 117.608972 77.651926 154.907088 63.461504
nirp_wouwerman_op159 83.083467 38.546770 26.523312 8.864282 129.223238 69.677895 184.123349 70.387319 146.988890 64.514727 170.719275 82.767151
nirp_wouwerman_pd1989_7 38.948923 42.169362 71.971829 75.179052 101.482446 94.089386 151.697179 83.533812 125.063219 79.117664 120.926347 105.990823
nirp_wouwerman_redmg_1931_311_1 26.996888 18.082205 147.819450 78.168516 73.951742 49.661347 75.592828 62.328538 96.475991 56.853762 87.452315 54.533123
nirp_wouwerman_som_hm_a243 62.339243 49.369756 24.641776 23.832312 62.537030 52.088876 167.212369 71.762792 180.572405 54.811908 93.629850 75.005998
nirp_wouwerman_som_hm_a86 18.255740 17.621795 51.770385 39.021276 78.495805 78.751497 99.944235 79.888178 111.836726 82.196305 87.603247 82.311339
nirp_wouwerman_twcms_c7389 65.824087 33.784016 31.777822 28.476412 88.235515 67.356009 181.293399 76.729664 176.039355 78.319380 121.084427 73.930191
nirp_wouwerman_twcms_g17023 29.291255 23.690028 90.365320 68.049978 140.326438 90.407488 109.095304 68.489810 71.931282 57.742616 155.039323 95.273241
nirp_wouwerman_va_pc_2006bh7577 47.945123 22.638348 68.428727 35.827348 98.602640 54.941424 102.755796 71.234092 124.806213 67.308686 122.586394 59.969679
nirp_wouwerman_va_pc_2006bh7628 30.393614 19.833603 83.594363 45.136224 102.572527 84.228232 118.803536 77.505892 108.537051 77.544701 117.764338 91.829739
nirp_wouwerman_va_pc_2007bp1211 118.150292 44.726636 32.800582 14.576472 101.119457 47.252632 193.833272 60.942932 200.196005 49.860252 160.113469 63.059596
nirp_wouwerman_wisfm_1938_25_25 77.167480 38.805937 32.380292 12.537492 88.794740 52.221705 154.560314 69.609555 170.017057 58.799686 127.351474 66.432297
nirp_wouwerman_wisfm_1938_25_26 49.472673 28.296150 49.401550 30.885587 95.299274 61.585309 117.978743 74.824360 130.701500 67.782582 120.038304 71.016891
nirp_zoffany_03_621 131.447160 57.079581 21.224313 10.628727 79.570659 43.800163 240.275174 25.234909 238.611527 26.146189 145.152435 70.031282
nirp_zoffany_03_846 62.494540 37.199505 13.410215 10.800565 42.798437 39.958928 228.481993 39.166885 233.904088 34.594063 73.927009 55.791939
nirp_zoffany_1934p397 63.341667 30.636552 37.065169 9.830952 105.887610 82.794731 195.450059 61.124465 162.030453 84.705529 137.503875 85.338892
nirp_zoffany_1948p39 64.997130 47.423746 31.630372 14.633413 76.639466 52.601191 135.541742 67.789382 154.568548 56.650988 109.135114 71.493407
nirp_zoffany_773 24.524105 35.181858 22.180656 22.652030 72.414860 98.429988 163.788663 102.646149 172.066253 102.251923 84.582768 97.842472
nirp_zoffany_ag003018 75.112810 40.348025 31.059288 55.955249 69.290511 52.063519 189.586044 54.631299 202.225801 50.744019 106.822583 66.469103
nirp_zoffany_batvg_p_1980_71 60.552442 45.271877 14.126494 10.734675 62.006935 60.752694 200.426866 55.927902 206.079565 61.837023 92.230723 75.103708
nirp_zoffany_batvg_p_1998_1 30.343712 23.652105 37.198247 30.487163 90.667112 79.163636 101.815453 74.562052 94.913576 57.829387 105.840606 87.637196
nirp_zoffany_calmg_1993_74 37.682724 25.667860 51.127076 31.392098 86.430462 69.986465 131.053753 88.877398 133.720964 88.282939 105.294002 73.219342
nirp_zoffany_dovrm_0_11020_dth 27.344219 28.488052 56.732824 21.460890 48.041693 42.602577 86.664004 54.910570 114.514374 42.870765 61.716081 54.965971
nirp_zoffany_fa_1991_091 39.785995 44.538431 33.914619 55.632728 52.690407 61.060053 117.336540 87.322482 124.163494 78.971321 72.542819 81.480461
nirp_zoffany_op607 39.017710 38.280708 30.903125 13.299316 48.558213 51.517875 144.392783 72.604466 164.594429 61.576529 68.010979 68.940496
nirp_zoffany_po_120 117.462690 46.023303 23.439261 8.000060 75.119451 43.894603 236.421559 33.854632 234.558432 36.157427 133.703686 63.018136
nirp_zoffany_som_hm_a93 39.511888 32.935156 46.197379 68.487682 54.968958 48.377375 128.968004 72.892240 150.204745 69.018424 74.739773 60.287728
nirp_zoffany_strpg_1993_122 30.726539 28.090542 35.275214 42.751222 76.385560 72.891487 105.231106 81.756939 106.517700 74.859745 91.761647 80.195370
nirp_zoffany_th2 14.147373 16.515999 93.090670 78.469711 45.067169 46.537586 54.122164 54.205861 73.911068 54.260016 52.167294 52.046291
nirp_zoffany_twcms_c6961 20.877522 19.768872 93.289963 55.850487 97.012956 55.372300 50.452204 55.203746 65.182786 58.769450 107.456376 56.495515
nirp_zoffany_va_1955_0563 26.896508 18.528463 104.810669 92.923121 98.119281 68.557555 85.108381 76.286664 83.162318 64.328455 111.573962 73.928556
nirp_zoffany_x113 23.644990 27.723161 189.009565 63.640300 25.002963 43.669325 213.608957 58.450128 221.494194 49.024726 36.610475 56.513645
nirp_zoffany_x142 45.210092 22.690154 75.903508 45.115805 90.067157 72.819332 150.419198 79.986152 144.925648 75.341168 112.645140 80.959818
vam_basawan_2009BX3672 94.666487 49.573855 30.770934 37.108774 140.966954 57.728531 167.474252 78.359207 134.182299 60.924438 188.264574 68.725641
vam_basawan_2009BX3673 96.753865 52.764724 32.247511 43.603241 139.533687 57.910480 167.456128 76.401103 134.695020 60.205370 187.884419 69.671840
vam_basawan_2009BX3676 84.457932 50.977542 33.955905 56.151629 125.954018 54.395419 134.977956 72.122593 132.072078 67.231553 168.186240 62.968269
vam_basawan_2009BX3677 68.863340 55.147560 46.527843 71.011941 106.449143 52.868328 111.544071 76.203897 121.192976 73.879887 140.884024 66.681554
vam_basawan_2009BX3686 99.194344 51.435913 30.239227 43.218245 134.569636 54.483867 159.469152 69.757487 141.015703 63.282408 184.161811 63.026581
vam_basawan_2009BX3695 91.656133 50.238885 27.955318 26.943789 128.552322 54.785488 143.711532 61.428119 139.057947 61.433293 174.392875 64.730903
vam_basawan_2009BX3705 130.387431 47.686127 25.922634 24.321433 114.346297 48.921655 199.096930 60.578715 191.301949 59.665675 179.487469 60.383762
vam_basawan_2009BX3713 96.169537 51.356183 26.761724 22.236655 136.509266 55.689029 158.206249 70.239929 136.824238 59.732944 184.588263 66.405911
vam_basawan_2009BX3714 89.559331 58.243105 32.230854 38.413301 119.669220 55.028946 142.384131 76.465132 139.443956 72.947089 164.449029 68.713290
vam_basawan_2009BX3720 87.989163 47.076922 29.131892 39.570383 123.031053 55.773860 143.475618 67.366119 142.771285 69.288662 167.027758 59.272903
vam_basawan_2009BX4156 88.497884 52.857864 28.091707 31.579052 128.427189 59.325358 155.642225 79.019764 137.586296 69.069209 172.660072 69.764016
vam_carpenter_2006AH4373 97.990260 37.170141 29.491007 9.362021 140.903085 57.802888 179.698295 63.399670 145.803884 67.797136 189.897020 59.442875
vam_carpenter_2006AH4374 102.878531 30.082997 24.876864 8.675170 145.909351 50.635518 168.386860 40.207723 143.940048 55.236032 197.366999 53.286456
vam_carpenter_2006AH4376 90.089400 34.478126 28.336070 8.381211 142.427297 60.089431 174.741214 63.134542 138.666384 68.723257 187.470714 60.378583
vam_carpenter_2006AH4377 141.518803 48.574034 25.631207 7.549242 114.356390 47.810889 219.249214 55.872414 204.083999 67.449772 184.983390 47.154698
vam_carpenter_2006AH4380 114.950287 34.169825 27.754595 10.757323 141.272949 57.240496 204.893692 53.386269 160.428244 62.339203 198.701464 57.381728
vam_carpenter_2006AH4389 124.325804 45.700950 29.270738 15.328314 147.198251 54.254174 209.050863 54.876048 161.503363 64.983308 209.301959 55.874849
vam_carpenter_2006AH4438 116.999547 50.714849 25.893300 32.417750 129.460569 45.435091 174.019580 70.748256 164.819098 72.032720 187.941598 47.319927
vam_carpenter_2006AH4570 73.555078 42.525601 40.066057 39.845038 122.126397 58.502564 135.944312 76.103874 133.927579 74.520337 158.908398 62.886730
vam_carpenter_2007BM7010 107.240126 39.792487 23.882511 26.595693 112.180396 47.006810 164.892589 60.221374 172.673075 56.025535 165.791326 55.326395
vam_constable_2006AG1903 23.644324 19.063275 108.151368 45.595550 143.280513 49.400945 49.020526 60.658360 50.397601 59.315225 155.141699 46.237516
vam_constable_2006AG3146 79.130988 45.542302 127.195912 21.256856 129.262332 63.915691 155.322913 75.394671 135.172184 72.830014 168.808971 68.599891
vam_constable_2006AG3147 40.326016 28.123548 45.959465 33.252447 105.210102 70.278014 103.841972 71.241009 113.716192 78.331084 125.387753 70.606061
vam_constable_2006AG3412 28.758590 13.919026 86.500890 33.303310 92.690157 75.539460 102.104252 69.198235 104.508270 65.250520 107.083583 78.812278
vam_constable_2006AG4467 31.378667 27.888020 62.216533 46.828228 83.654130 65.924719 107.784391 88.278774 123.723160 93.719509 99.355290 64.927701
vam_constable_2006AG8474 29.747558 19.514231 58.182380 68.399326 71.059685 44.570030 72.519848 52.906500 101.549204 58.166971 85.940872 47.242392
vam_constable_2006AN1952 96.271939 54.093229 31.584560 25.050962 75.723693 37.470437 182.448956 74.381217 197.825131 67.675811 123.786974 51.298580
vam_constable_2006AN7190 38.185183 28.345086 56.482165 25.731818 146.672237 69.486562 92.139880 63.947568 75.201056 63.523579 165.804100 68.790353
vam_constable_2006AN8022 26.312025 21.774821 34.440617 33.077552 116.693342 85.609687 85.259898 57.384276 83.738593 67.167331 129.881798 83.675009
vam_constable_2006AN8090 35.670722 26.325510 36.930735 39.656483 63.531377 43.471743 84.546928 52.207469 117.978256 53.521749 81.373688 52.222365
vam_constable_2006AP1985 33.141165 20.585009 44.473632 34.096477 149.988783 81.407960 106.642865 64.637115 87.620387 83.808179 166.586583 75.858609
vam_constable_2006AP2025 43.528874 14.509310 12.449896 18.302987 62.149046 52.021833 154.058738 79.866227 170.342394 73.081919 83.877730 53.027280
vam_constable_2006AP2028 25.041719 21.586737 62.179180 41.162865 149.636383 75.883759 67.404639 51.812639 58.249815 57.464517 162.202551 73.597017
vam_constable_2006AP2612 33.007647 15.791760 98.996678 38.559881 76.243788 38.483525 77.230126 62.899223 104.938422 60.199158 92.741710 38.663676
vam_constable_2006AP2759 33.168302 16.023840 77.257315 29.304577 80.696584 47.105575 83.637567 67.303102 107.373720 63.210328 97.271924 48.898194
vam_constable_2006AP2797 81.510922 33.610834 23.712009 8.013562 114.021896 63.237201 173.794863 80.208461 159.833633 82.344476 154.708850 63.209249
vam_constable_2006AP4208 37.275469 29.066383 52.002884 72.863036 113.339424 83.585574 128.812033 87.623597 114.884748 93.109122 131.970300 80.944114
vam_constable_2006AP4487 56.623468 21.467529 117.117052 36.487694 86.048839 44.041705 116.004587 72.093243 143.177047 65.901378 114.343324 42.106048
vam_constable_2006AP8081 39.438936 19.787584 75.328241 25.815947 64.917880 44.933629 115.566610 70.918576 142.902468 66.023810 84.627077 47.900249
vam_constable_2006AR1046 64.225720 39.780557 37.882311 27.284641 87.863840 54.069198 129.816969 67.751907 149.617895 64.801478 119.972584 63.843294
vam_constable_2006AR9901 26.998206 21.603248 122.778071 71.871239 91.593903 59.898996 69.324035 61.532679 86.502902 62.172837 105.108757 63.951040
vam_constable_2006AT3598 36.638726 19.897149 66.705075 35.780330 122.870706 60.575316 83.206780 72.014471 85.329204 68.663091 141.205501 60.277464
vam_constable_2006AU5201 20.824120 16.356277 115.754050 59.054202 86.142087 62.267033 63.837196 61.000856 78.835566 61.919836 96.563854 64.229533
vam_constable_2006AU6454 25.114449 16.588007 45.068628 18.522254 87.186869 85.654707 114.098747 63.145985 117.293757 74.104960 99.760985 87.484069
vam_constable_2006AU6480 32.535960 16.089939 27.495292 17.815304 75.287980 63.143716 103.163570 59.086265 127.080442 65.822157 91.570442 64.653250
vam_constable_2006AU6485 42.547887 34.673093 56.106085 45.979036 64.234971 55.836010 141.671488 85.773209 154.974034 77.852684 85.475860 65.220753
vam_constable_2006AU7286 23.651175 12.809088 125.103804 44.157245 116.489376 58.391593 58.568709 61.447942 64.687524 55.959834 128.339273 57.453954
vam_constable_2006AV2477 50.387482 25.921931 112.909877 34.195113 90.605621 55.460798 109.720704 62.318503 131.100916 64.382683 115.806194 56.918512
vam_constable_2006BD1579 31.585433 22.689941 49.738956 37.413189 97.558184 72.563777 93.993513 68.606429 100.908798 71.257122 113.373823 73.987231
vam_constable_2006BD2424 27.042134 23.145948 60.167466 44.269899 120.512146 63.741339 65.935898 63.642038 72.283569 68.354524 134.064218 62.561596
vam_constable_2006BD7920 53.198129 40.951542 66.329113 60.265424 140.227492 63.806988 116.291145 84.775332 98.731171 79.385554 166.834869 64.157672
vam_constable_2006BF2240 15.881258 13.272591 109.975358 65.750574 79.241127 52.694945 42.471307 46.013367 60.360903 49.910134 87.191666 54.543133
vam_constable_2006BF2241 18.528132 11.366726 72.947037 52.614920 85.662675 57.063646 54.322095 54.689547 70.233510 55.760750 94.941074 58.387870
vam_constable_2006BF3329 26.334294 15.962843 72.115903 46.885253 107.214366 82.482588 92.056222 63.123823 98.005779 75.102754 120.410017 81.899788
vam_constable_2006BG0300 36.974753 19.460312 20.988787 28.151315 52.099988 41.276493 113.305939 51.926563 146.837745 55.164164 70.593646 42.488358
vam_constable_2007BN4455 50.158428 28.265951 32.832371 11.660270 41.731016 35.386123 190.258228 62.153922 209.341225 52.451652 66.750276 43.651341
vam_constable_2010EG9859 46.204070 30.389754 27.854810 23.902824 110.261348 64.434835 109.579367 83.637245 117.020257 86.552879 133.359281 59.730140
vam_constable_2010EG9863 35.129326 22.524614 32.226317 16.509718 98.326477 71.734163 111.056081 80.536125 117.088971 83.488639 115.890173 71.748716
vam_constable_2013GA8901 40.861788 23.586576 30.028967 21.955036 147.829173 52.440798 79.118525 59.826465 67.568511 43.205041 168.302230 54.735759
vam_devi_2006AH4415 96.541987 73.492550 172.068641 89.352916 124.604796 68.888636 182.636912 86.402361 158.495952 97.500612 172.797140 69.005573
vam_devi_2006AH4416 77.993264 67.854377 144.022864 101.167033 140.070966 74.039401 167.354893 84.625003 129.015789 94.440540 179.032379 72.656066
vam_devi_2006AH4417 111.969549 66.220183 140.126131 104.324998 140.149611 55.338459 183.180278 79.896451 153.899170 87.215421 196.073483 50.139380
vam_devi_2006AH4518 75.610518 67.948609 150.838959 90.087775 122.031103 71.256385 151.747156 103.295484 140.456214 108.021760 159.783209 64.399895
vam_devi_2006AH4519 87.286940 79.309326 123.566275 96.163080 143.655987 72.436198 166.352099 94.425579 135.691445 110.982086 187.246275 58.719008
vam_devi_2006AH4520 86.124431 82.223816 146.576359 95.902916 144.759168 70.927853 153.912026 101.788710 128.696585 111.050243 187.782672 59.243862
vam_devi_2006AH4522 79.627825 74.755941 132.459978 95.222401 145.796752 72.104510 155.882642 96.170814 124.935057 107.253402 185.582017 60.608081
vam_devi_2006AH4523 62.570909 67.736747 146.064229 88.527909 134.347311 66.146982 120.217581 110.236758 113.993460 113.023056 165.597431 53.379791
vam_devi_2006AH4524 80.586558 68.243984 107.659841 96.602906 133.257260 58.135355 142.867203 96.891160 125.108044 96.455605 173.508201 53.974311
vam_devi_2006AH4529 65.342970 65.101041 140.479254 94.460541 156.527693 74.094287 138.724998 95.493009 108.549877 106.210799 189.196205 58.040908
vam_devi_2006AH4531 52.972579 60.306316 126.351833 93.311344 160.533928 69.451342 119.191874 98.771554 91.363108 101.751802 187.024750 55.504132
vam_devi_2006AH4532 64.052864 65.492082 104.917699 95.440488 123.655742 57.511067 114.908035 98.411822 107.613342 94.125306 155.669166 59.589091
vam_devi_2006AH4533 54.172458 59.873097 150.389325 88.744823 150.012069 70.851922 121.652431 102.768719 95.238535 104.842628 177.095958 56.845891
vam_devi_2006AH4534 57.510821 54.504438 136.509333 95.362862 127.490304 72.434461 136.854946 102.477089 119.262957 105.378355 156.214747 64.704153
vam_devi_2006AH4535 74.216590 62.604143 121.579144 91.448708 119.212021 65.473628 148.392645 97.211301 134.799813 100.289770 156.275076 63.230553
vam_devi_2006AH4539 61.660300 58.636377 168.370969 80.649575 145.793921 71.245803 135.743396 100.685207 111.086446 103.773048 176.606041 59.584236
vam_gainsborough_2006AG3404 68.697765 64.871969 39.639721 59.256074 55.318170 52.530135 163.128138 77.513798 177.023939 73.878840 89.608853 81.153048
vam_gainsborough_2006AG4469 47.186713 22.667004 13.269195 13.932306 37.258342 40.038265 221.260870 60.919053 229.448693 52.225015 60.699083 45.220447
vam_gainsborough_2006AH3941 45.673844 35.826840 122.679681 27.458127 71.870798 64.196209 140.565269 70.981222 151.994190 63.872302 94.696160 76.247516
vam_gainsborough_2006AM1874 70.890397 26.846424 53.078606 19.221135 150.157891 62.204210 151.002868 67.921604 112.849297 63.920733 185.608471 62.847688
vam_gainsborough_2006AP3706 33.413666 26.838999 64.480991 79.932687 90.060121 70.497320 82.078761 59.159332 87.293480 50.144085 106.779450 79.767824
vam_gainsborough_2006AP9141 56.187801 43.348215 99.411355 37.217345 73.926391 65.130467 144.672632 67.749105 153.463406 63.657771 102.011056 78.969738
vam_gainsborough_2006AP9849 55.140836 51.851164 58.721567 47.820984 109.377610 87.929389 168.275407 67.923656 138.787772 88.757657 136.952858 88.921424
vam_gainsborough_2006AP9850 70.969472 48.174917 36.683650 15.307888 159.448277 78.376853 189.207416 59.999235 118.880672 90.923280 194.916467 73.923995
vam_gainsborough_2006AP9851 48.922404 51.559327 77.446812 41.953988 111.179236 93.809045 172.778131 73.206504 132.490832 93.262192 135.606436 94.397775
vam_gainsborough_2006AP9852 110.550496 59.283445 32.894653 12.650683 129.225900 75.773641 239.941805 36.958071 175.945666 83.191345 184.360747 82.633332
vam_gainsborough_2006AP9854 45.134568 43.228803 75.596071 49.435612 147.311535 87.145982 147.445697 75.795681 98.211913 86.417204 169.885049 81.672491
vam_gainsborough_2006AP9856 46.194229 31.990833 89.148209 50.454698 144.159351 64.580282 97.136199 66.758353 83.187373 62.785071 167.294849 65.177046
vam_gainsborough_2006AP9857 66.312543 62.371913 78.476543 48.384109 146.245994 91.769962 216.032055 62.271828 125.913956 98.509131 179.377323 89.182453
vam_jagan_2009BX3651 89.730012 52.006978 33.631681 50.421871 122.046394 61.123367 156.164647 75.217824 141.408736 60.196665 166.896704 75.716899
vam_jagan_2009BX3661 97.024174 54.805843 37.382251 53.802703 127.317569 53.231368 149.150113 65.995255 143.761844 63.350270 175.839013 65.399873
vam_jagan_2009BX3664 106.735146 51.534426 29.872525 43.864220 131.629314 52.578798 165.088251 67.530241 150.481166 61.423163 184.996481 63.267210
vam_jagan_2009BX3665 93.135285 51.579387 36.129751 51.094527 129.109691 53.389992 140.590745 65.322159 135.179364 58.462818 175.688143 66.335562
vam_jagan_2009BX3698 85.075879 56.940029 49.018408 64.052320 124.121461 60.626994 146.824498 83.341618 131.529717 69.838842 166.646272 74.929329
vam_jagan_2009BX3703 89.659263 61.086156 28.379358 27.716454 130.232333 58.086858 142.962721 77.781842 131.365544 72.197061 175.067318 69.672127
