img r3-cs-avg r3-cs-std r3-h-avg r3-h-std r3-l-avg r3-l-std r3-shsl-avg r3-shsl-std r3-shsv-avg r3-shsv-std r3-v-avg r3-v-std
nirp_titian_truri_1000_63 121.617037 75.134069 34.087527 12.617540 66.199088 38.361885 234.388694 35.558269 241.260540 23.062343 126.856363 75.417029
nirp_titian_twcms_c159 47.333793 31.151000 18.204978 8.330416 45.701608 31.122099 156.809518 67.696137 183.795172 54.655713 69.345174 43.705680
nirp_titian_twcms_g530 41.624327 32.138021 25.157323 17.910068 46.757696 54.374764 181.218080 65.837977 192.935151 61.765906 67.524570 66.891509
nirp_titian_va_pc_2007bn5752 93.309638 63.536513 23.584182 6.829234 50.047920 33.708662 242.720661 22.133941 248.061646 13.442912 96.552865 65.276631
nirp_titian_wm_1582_1948 46.422180 15.613744 27.573055 55.328717 144.625554 62.805740 105.090046 61.132112 80.713263 32.728107 167.858594 64.571428
nirp_titian_wm_1620_1948 28.986191 14.101170 30.271507 39.940935 199.772376 47.792855 124.803379 85.021138 37.173916 19.520299 214.289240 48.893230
nirp_titian_x275 14.178275 5.240267 193.702596 37.224291 19.613263 11.927664 119.091763 54.506640 155.774674 45.819886 26.637209 13.975196
nirp_velazquez_03_1097 48.385263 26.949975 19.163095 23.325394 62.761803 60.289180 158.504981 52.654826 173.616125 53.241566 86.987050 68.509875
nirp_velazquez_03_630 27.703229 34.982028 120.765761 49.468133 42.342030 31.888450 97.182239 68.349560 125.385965 61.689502 56.123499 47.620586
nirp_velazquez_03_822 150.329939 72.949515 29.047957 45.604093 88.287864 45.203002 237.929557 33.029590 235.487219 29.130304 163.288133 78.506648
nirp_velazquez_198 30.185515 17.988059 88.879982 106.219875 103.036347 43.682582 49.152317 34.337514 69.630709 37.888166 118.146079 45.214302
nirp_velazquez_b-m-25 87.016237 68.715916 25.292356 16.825685 70.676641 65.718992 221.916654 43.131014 214.761337 51.891846 114.078004 92.853999
nirp_velazquez_brm_bifa_b_1_56 102.508780 43.840271 27.562627 7.011523 125.221623 63.309664 187.825992 58.765894 159.859523 37.079801 176.439560 82.171227
nirp_velazquez_op_0069 66.689782 42.513732 17.897644 13.149345 59.915709 55.758402 209.668987 75.259276 206.024126 73.525287 93.112528 70.926434
nirp_velazquez_pc_10 25.308795 12.228616 68.411596 28.557237 74.882922 54.952371 86.710301 67.620411 111.258404 68.137014 87.543645 57.282122
nirp_velazquez_pc_67 63.084064 36.111805 48.449826 57.822935 67.922996 57.625252 162.096773 66.455741 175.510275 63.155992 99.439761 69.148397
nirp_velazquez_pc_71 151.987619 65.372910 24.891423 8.101099 84.479084 42.836587 254.308120 4.958585 246.705914 18.880636 160.227732 73.841893
nirp_velazquez_pc_88 54.231182 39.940117 74.720918 65.753040 115.789286 73.284191 133.771909 79.763389 131.751140 88.925275 142.916987 71.617432
nirp_velazquez_plymm_081 106.433447 41.850989 23.638649 12.958579 105.997333 57.743914 192.989812 54.447835 182.469256 39.987586 159.163700 75.906794
nirp_velazquez_som_hm_a58 48.574067 29.609746 22.224384 19.313047 94.383907 71.769402 131.721844 73.196960 128.307927 57.852113 118.631665 81.885395
nirp_velazquez_stopm_kx_13 127.983089 72.340451 20.645170 6.737940 66.930944 39.929597 253.486333 9.060085 251.963174 10.652133 130.664844 75.526128
nirp_velazquez_stopm_kx_14 151.400748 68.684046 21.614425 6.957476 91.490468 40.268679 227.062367 34.542854 231.175460 23.600042 167.079994 72.515074
nirp_velazquez_stopm_kx_15 173.485516 60.431380 19.265522 7.506726 101.729871 32.789762 230.913881 37.119727 234.113761 24.765501 188.323698 60.578799
nirp_velazquez_va_pc_2006bh7859 48.641100 36.017908 35.293689 21.695017 82.858300 67.782240 127.782800 65.861599 136.580329 63.639114 107.194463 75.597274
nirp_velazquez_va_pc_2007bp0855 112.415172 35.126349 24.364239 5.942296 134.299478 56.577876 192.509899 52.887839 162.447597 44.907082 190.468324 66.292190
nirp_velazquez_wm_1548_1948 46.291366 39.633811 37.665824 61.547669 76.549735 56.273969 98.396255 66.891507 113.054191 45.997976 99.691143 73.520815
nirp_velazquez_wm_1549_1948 50.257740 21.180349 35.234751 22.962526 89.656934 47.775445 101.941335 61.543744 127.616898 59.204324 114.792865 52.538040
nirp_velazquez_wm_1590_1948 47.521040 24.976329 109.366624 108.305917 165.962515 66.727211 127.927222 73.820859 77.883399 49.942304 189.741717 66.603084
nirp_velazquez_wm_1593_1948 34.186538 47.310415 130.574492 92.365669 57.287517 54.418451 91.883542 63.186003 116.104502 52.351079 74.411444 72.768659
nirp_velazquez_wm_1596_1948 24.885629 16.323924 107.247015 95.482580 68.757366 65.650819 105.633693 74.192605 116.886499 63.213675 81.201770 71.360926
nirp_velazquez_wm_1600_1948 70.898149 37.697410 58.867894 78.469509 91.902836 35.502632 93.128290 27.264260 132.807054 31.051893 127.382015 53.848698
nirp_veronese_brm_bifa_53_5 43.965636 35.062706 30.471519 35.184346 49.567677 54.036086 174.555642 80.195764 185.440126 72.433469 71.472449 66.905304
nirp_veronese_deavm_2 23.216960 15.946310 66.950845 35.663492 104.685628 70.065335 52.597322 30.291674 65.260244 40.201524 116.335580 73.054555
nirp_veronese_eu_745 57.358641 38.114360 87.497427 76.379343 99.943306 69.941882 134.006169 73.943876 129.277873 62.668723 128.615269 80.505560
nirp_veronese_fa000070 57.945893 44.436399 68.933780 71.349637 94.137136 56.087524 118.512532 79.136993 130.665400 73.161026 123.109709 67.652546
nirp_veronese_fa000079 46.888359 30.510457 58.382178 35.843255 95.439454 68.246213 118.560516 69.431420 123.320852 57.877055 118.882928 78.141857
nirp_veronese_fa000207 74.697025 58.928376 55.186779 57.792612 85.772296 57.302747 140.777825 74.075011 152.281490 66.559334 123.111238 77.234668
nirp_veronese_gla_hag_43837 70.658196 36.572990 20.014637 10.661235 76.999910 54.960552 173.650533 66.352704 184.274994 60.781692 112.309088 66.935536
nirp_veronese_gr_247 140.364303 58.616631 11.269081 8.400183 75.841406 36.967635 251.598167 13.604165 249.149369 17.234041 145.802825 64.733721
nirp_veronese_hhtp_2001_1_13 25.832620 13.060431 121.968682 40.231489 67.428020 60.754765 92.636816 60.856028 114.980136 65.868682 80.362883 58.922854
nirp_veronese_hhtp_2001_2_71 141.514241 53.235793 14.648918 7.903350 108.115608 57.439136 245.054776 21.728731 216.780746 48.434100 178.699496 75.441538
nirp_veronese_mnemg_00_1873_77 25.292091 24.147011 89.309542 60.901829 112.806800 89.336198 100.655736 77.210156 86.690186 74.144053 125.463409 93.286638
nirp_veronese_mnemg_00_1873_78 31.899311 25.776791 125.183079 80.647203 61.307877 44.250481 81.630818 51.992879 108.637616 48.548970 77.265169 53.797382
nirp_veronese_plymm_060 77.539186 55.251794 20.393446 11.799025 59.146609 45.950067 192.712059 56.916315 206.745698 42.970456 97.873688 70.901038
nirp_veronese_som_hm_a17 17.309639 9.945828 156.365235 65.380736 54.426821 44.653345 75.443656 64.431987 99.765666 69.260790 63.095255 45.949785
nirp_veronese_va_pc_2006bh7649 41.576912 34.839004 51.626537 42.008725 70.084558 69.021179 147.406147 74.702264 157.209175 71.257086 90.833373 80.167210
nirp_veronese_va_pc_2007bp0709 90.701974 42.492815 16.293203 8.627549 66.487074 40.731527 202.073570 48.238352 217.029087 37.496589 111.790013 59.257769
nirp_veronese_va_pc_2007bp1190 127.377801 45.709986 28.817410 7.857828 104.042319 55.927726 225.748494 38.595114 209.321747 45.405489 167.617169 72.928988
nirp_wouwerman_1_232 45.798288 13.562346 38.512252 5.144979 105.737297 83.039284 156.147327 59.872451 135.911532 71.680731 128.648018 84.839087
nirp_wouwerman_1899_1_7 91.386864 21.324558 22.799592 5.720069 159.759024 34.583062 151.769586 71.755915 115.293276 24.586936 205.445525 39.600944
nirp_wouwerman_39 54.143324 24.064139 43.936294 17.043201 143.853410 51.847344 103.359523 69.045873 93.565534 57.765130 170.961045 52.759572
nirp_wouwerman_626 22.004075 13.239352 96.688472 84.930068 201.286866 34.458238 87.332384 80.506344 28.023643 18.750058 212.325103 33.270257
nirp_wouwerman_a286 43.060855 22.756452 66.833183 92.004403 84.621168 49.487327 88.253117 41.784312 117.699036 48.526223 106.172659 51.860021
nirp_wouwerman_batvg_p_1948_21 71.940759 27.992360 27.630507 7.937087 110.032256 68.562984 172.476714 70.981714 157.063494 67.727439 145.969691 76.555035
nirp_wouwerman_b-m-219 40.992175 34.399150 121.543788 82.070752 148.577224 55.172931 84.292795 80.389981 78.299928 76.896324 169.086554 49.929174
nirp_wouwerman_fa000245 137.147659 40.460746 32.666326 11.230834 144.411498 50.956862 224.872736 43.103173 172.283663 38.307567 212.879104 65.124524
nirp_wouwerman_gla_hag_43842 59.741876 19.107499 22.986265 5.298812 172.764289 46.999063 139.385900 76.412951 81.376743 41.395404 202.655904 48.899840
nirp_wouwerman_gla_hag_43843 65.296856 17.685905 23.802814 14.785730 193.416557 38.327731 179.933772 74.848354 75.291766 21.232515 226.083533 41.291988
nirp_wouwerman_harag_107 36.146655 27.168014 27.093579 19.559721 44.089799 35.659400 117.187639 50.504589 150.291479 45.980267 62.178488 46.190145
nirp_wouwerman_harag_759 66.211600 25.622993 35.346956 14.603824 120.643562 71.652612 150.950431 54.072112 133.483692 58.162880 153.767096 74.441701
nirp_wouwerman_leamg_a385_1953 60.151976 19.645641 43.354072 77.248385 123.856976 47.326123 101.896976 59.212101 108.917754 42.691428 153.960838 52.134160
nirp_wouwerman_nwhcm_1956_10_f 25.274664 10.777799 74.890531 25.952601 142.125541 76.149315 71.774573 40.859095 60.252463 44.177059 154.796383 74.364352
nirp_wouwerman_nwhcm_1969_182_f 46.606268 16.191740 35.454071 8.697585 113.654851 53.531548 86.036977 44.741083 103.044744 50.067207 136.993762 55.117267
nirp_wouwerman_nwhcm_1991_1_37_f 45.554982 13.522481 35.874730 5.202822 186.497779 45.659068 130.979802 74.861207 63.357773 44.570934 209.296399 44.695641
nirp_wouwerman_op159 81.718830 30.407536 29.424036 3.814927 162.915049 45.264225 161.487382 81.176421 105.031928 36.989033 203.765161 55.196201
nirp_wouwerman_pd1989_7 74.393510 54.130469 38.199567 53.043400 102.240617 76.347145 175.010977 71.857791 156.790298 54.408262 139.415374 102.634088
nirp_wouwerman_redmg_1931_311_1 33.397562 22.564053 153.407676 77.069565 71.934557 55.073806 104.430283 74.244958 121.699699 66.470165 88.630524 61.355392
nirp_wouwerman_som_hm_a243 70.271778 35.272512 22.933959 18.596345 51.274095 27.712099 189.819547 50.895799 212.799741 36.904031 86.359972 43.710201
nirp_wouwerman_som_hm_a86 23.733144 21.534218 40.302319 21.345316 76.882538 75.308607 96.041149 65.010872 113.073201 68.040645 88.731228 80.134895
nirp_wouwerman_twcms_c7389 67.819216 33.461442 20.868570 7.190192 45.984907 39.790924 233.073533 36.525792 236.022338 34.302097 79.751117 53.950084
nirp_wouwerman_twcms_g17023 14.698827 9.807212 59.521985 45.940219 183.833714 76.635546 90.078436 78.641297 33.149805 38.494732 191.258075 74.453263
nirp_wouwerman_va_pc_2006bh7577 45.176030 14.236668 71.963169 28.939795 118.295640 40.785551 70.136671 49.419240 93.870159 47.588754 140.927301 44.488475
nirp_wouwerman_va_pc_2006bh7628 34.800222 15.759468 105.480151 38.667392 163.650044 76.715643 118.573139 68.149945 62.087557 41.180937 181.079185 81.954215
nirp_wouwerman_va_pc_2007bp1211 134.611632 35.455250 32.244978 9.526124 121.541622 41.395225 187.966468 49.523756 190.357813 42.020747 188.812883 52.171723
nirp_wouwerman_wisfm_1938_25_25 105.151256 35.574315 25.297465 6.818757 109.085677 48.192465 164.420302 50.202030 176.374519 43.240686 161.674778 62.665895
nirp_wouwerman_wisfm_1938_25_26 59.010802 29.483287 34.591052 9.895198 122.745552 46.806922 103.180664 75.672633 107.694782 54.236382 152.265791 55.466916
nirp_zoffany_03_621 127.448698 54.838487 20.130405 10.055932 74.673405 39.846867 241.013617 24.498791 241.648232 21.886634 138.247044 65.531030
nirp_zoffany_03_846 98.918560 40.115452 24.125530 8.863609 82.801848 56.677546 218.449123 40.753112 212.727541 47.304359 132.186986 71.238142
nirp_zoffany_1934p397 75.147727 26.026897 35.492785 14.583275 136.953283 70.818432 173.789592 56.684038 134.138498 69.412169 174.526846 70.448746
nirp_zoffany_1948p39 83.487685 48.121863 29.558152 21.394826 90.067193 52.539871 150.423195 54.222631 165.320497 38.708593 131.812778 72.694736
nirp_zoffany_773 57.688062 53.540476 31.804267 20.890267 42.327011 40.466137 191.164299 67.638721 209.495505 54.927185 71.103350 65.542663
nirp_zoffany_ag003018 87.167781 42.827857 23.574482 33.447200 95.290944 64.782925 185.732840 48.551645 183.130931 50.507218 138.858231 80.801071
nirp_zoffany_batvg_p_1980_71 91.335126 49.207612 17.842094 16.730392 114.163973 61.908212 171.422624 59.969832 162.990478 74.206063 159.824733 62.450443
nirp_zoffany_batvg_p_1998_1 47.485432 18.719389 25.654994 8.488239 136.544243 83.915426 157.094698 73.212729 104.216131 56.145756 160.264080 89.176966
nirp_zoffany_calmg_1993_74 54.300544 34.860221 39.702056 23.837813 69.826668 60.127063 155.801112 72.445691 168.446616 71.790268 96.983351 70.384910
nirp_zoffany_dovrm_0_11020_dth 34.428499 32.969116 45.596681 14.312774 54.154844 41.959147 95.878648 58.007523 123.450120 42.488641 71.345993 56.520220
nirp_zoffany_fa_1991_091 26.142620 47.988844 33.240663 66.777290 39.005181 62.711134 87.773283 101.885022 83.670633 92.829402 52.022892 84.489694
nirp_zoffany_op607 85.257190 42.642920 32.230765 8.554233 114.291965 62.401083 159.479964 64.680526 148.119856 39.553421 156.903187 79.365856
nirp_zoffany_po_120 124.367596 48.103458 20.307732 9.465644 79.731377 46.317061 241.794936 30.213108 234.932656 36.750258 141.742401 65.806212
nirp_zoffany_som_hm_a93 48.234387 37.018898 55.878877 76.517170 94.313516 75.954930 126.506029 76.019369 117.008579 57.007144 118.421111 89.274477
nirp_zoffany_strpg_1993_122 28.366606 20.953271 24.231798 10.145048 94.650015 88.029376 109.756790 63.562145 96.390093 44.629360 108.892984 94.849775
nirp_zoffany_th2 19.999642 15.353287 82.457507 104.616676 44.813515 35.124204 59.594243 38.498128 87.782161 48.242137 54.847080 38.891461
nirp_zoffany_twcms_c6961 17.406807 11.550551 106.094006 44.574670 108.672560 76.698099 64.345452 67.248710 69.373554 64.330255 117.381205 76.469228
nirp_zoffany_va_1955_0563 37.786675 25.836193 96.067554 99.584070 93.177820 65.582514 90.434849 62.404139 98.165655 47.662460 112.083233 72.642728
nirp_zoffany_x113 54.028829 42.649640 144.111171 107.208086 66.285676 62.673447 181.701532 67.382206 188.133724 54.339768 93.149850 81.061126
nirp_zoffany_x142 40.303629 17.563721 78.659867 40.255329 54.894784 39.788154 141.216470 79.472428 167.117053 67.842001 75.016284 45.030091
vam_basawan_2009BX3672 67.910235 37.004579 30.936304 35.559797 121.420494 55.048312 125.431567 73.913173 127.534639 69.309926 155.378674 58.541473
vam_basawan_2009BX3673 85.670541 63.698432 41.491862 60.842580 129.085766 55.840649 138.374474 73.604151 130.547808 71.610073 171.905676 64.410900
vam_basawan_2009BX3676 76.855832 44.181037 39.653340 56.727351 123.660461 60.590469 142.088045 71.376313 132.669030 63.641129 162.086567 71.407566
vam_basawan_2009BX3677 50.635162 38.774974 29.201621 56.668282 90.111324 65.159286 119.601783 69.393470 128.664294 63.846344 115.420799 75.426853
vam_basawan_2009BX3686 79.336889 55.687411 40.890221 55.956836 117.961140 55.639891 131.245985 71.858535 136.023370 72.761930 157.618738 61.924897
vam_basawan_2009BX3695 74.474976 37.723259 30.813927 32.142690 136.767364 53.609616 130.706351 68.748281 118.353521 59.690047 174.006218 50.826983
vam_basawan_2009BX3705 127.122723 45.036764 25.582065 20.854182 102.776067 44.721037 201.885427 61.897858 203.448346 61.493298 166.262943 51.600026
vam_basawan_2009BX3713 89.690657 55.580374 26.908103 27.491382 147.753627 57.067142 158.725634 71.315911 126.607068 69.637467 192.581422 58.713561
vam_basawan_2009BX3714 33.702568 44.663658 32.725494 47.787023 101.209476 52.769221 75.719230 86.696090 78.172705 86.328129 118.058378 61.452623
vam_basawan_2009BX3720 77.334758 46.861253 31.612114 55.227558 127.186229 59.299891 141.789793 74.682590 133.039853 76.561375 165.838107 56.723397
vam_basawan_2009BX4156 82.332492 52.611655 28.896014 30.612635 114.777207 57.323108 147.695707 76.821497 147.749489 77.564022 155.917508 60.536902
vam_carpenter_2006AH4373 105.598074 35.874957 29.026376 7.835628 136.362511 58.717075 190.112743 50.461364 158.614701 65.592270 189.156614 62.355904
vam_carpenter_2006AH4374 105.578079 28.641128 24.370599 5.870134 122.437408 50.425581 166.608902 47.066882 163.675921 51.627439 175.253489 60.657492
vam_carpenter_2006AH4376 94.641267 36.013251 29.871584 5.677205 145.914389 53.068006 164.640121 57.495390 136.576229 63.808086 193.249140 51.056379
vam_carpenter_2006AH4377 164.139562 41.385820 26.764251 6.106236 87.176976 23.558785 244.830722 33.603938 246.720606 29.237340 169.033490 41.170930
vam_carpenter_2006AH4380 100.747990 35.676366 26.005452 10.041260 133.742478 63.898290 194.376314 62.097688 155.239631 66.768613 184.067197 69.095790
vam_carpenter_2006AH4389 125.765392 43.492313 29.681668 9.292923 137.120911 55.056450 206.127525 44.466307 172.440627 61.825202 199.972613 58.228550
vam_carpenter_2006AH4438 137.578431 34.796110 20.878060 4.461008 136.686456 38.569528 193.590311 44.572077 176.990963 54.306566 205.463373 34.762657
vam_carpenter_2006AH4570 85.827458 44.171722 28.729218 16.713124 89.729517 57.593455 177.595398 66.605276 183.250045 60.497036 132.599048 75.028558
vam_carpenter_2007BM7010 104.311028 44.982326 22.225236 33.845844 99.982236 51.884433 180.122761 70.083312 186.120570 66.954378 152.082491 59.043135
vam_constable_2006AG1903 13.705722 9.771741 92.934256 44.807737 158.501913 24.331537 20.869110 16.399283 21.815923 15.533135 165.423762 25.050179
vam_constable_2006AG3146 116.418594 62.577414 135.020830 4.857107 170.791644 43.692139 200.414799 58.102450 133.574771 75.833712 228.950780 23.506527
vam_constable_2006AG3147 53.819080 30.504186 46.016608 36.475613 91.741038 51.660370 110.430008 62.797614 133.574630 67.994200 118.668053 54.376974
vam_constable_2006AG3412 22.391986 9.849783 87.828307 27.152181 59.544665 50.712654 79.375736 50.021458 108.334645 52.201994 70.762045 53.717950
vam_constable_2006AG4467 40.159970 38.325888 49.987651 32.941244 109.528795 51.375657 78.861175 70.864252 96.072711 83.818751 129.646506 47.088417
vam_constable_2006AG8474 21.763463 15.194404 74.477792 58.961673 70.247836 47.505256 57.838773 48.069428 81.275724 52.422233 81.137066 50.946593
vam_constable_2006AN1952 173.869427 19.656345 26.393069 2.684553 89.539514 12.802111 250.919172 17.022172 252.046865 13.423900 176.248605 19.968993
vam_constable_2006AN7190 40.738225 23.089971 43.594527 15.961846 153.262856 78.567393 121.919740 61.726964 82.561606 64.141883 173.666256 77.079721
vam_constable_2006AN8022 27.475612 19.781745 34.628412 17.188813 130.566184 77.164493 70.748563 41.402068 67.155358 49.984672 144.335811 75.851689
vam_constable_2006AN8090 49.850678 34.211304 29.127443 34.036456 66.208973 38.855407 99.063392 48.846909 135.635419 49.071922 91.152405 54.165353
vam_constable_2006AP1985 24.242010 11.135548 39.637855 10.321824 212.836901 41.926001 107.754692 53.890560 32.238232 28.054562 225.020387 38.417729
vam_constable_2006AP2025 50.753130 17.723970 12.474961 13.018579 62.382569 46.087899 157.713525 74.238266 178.544721 66.949313 87.739256 49.340935
vam_constable_2006AP2028 17.881895 14.982022 72.710258 43.476012 170.281317 76.404820 73.167695 65.825328 40.827310 47.654288 179.280354 75.320027
vam_constable_2006AP2612 37.852662 14.133580 123.989774 24.164986 107.060639 30.725076 53.831219 27.528238 81.147608 32.664997 126.007707 29.843132
vam_constable_2006AP2759 29.647643 10.241190 103.971945 18.725516 110.955502 41.538027 48.930267 33.895828 67.449635 28.681288 125.798602 40.891737
vam_constable_2006AP2797 78.811214 29.587434 24.902243 7.682935 144.067135 68.050231 174.695544 65.696105 130.874043 77.837952 183.453589 69.345485
vam_constable_2006AP4208 43.296807 34.246254 62.897319 61.009045 110.277861 65.775888 87.065663 59.277210 94.789789 56.937862 131.948735 71.438216
vam_constable_2006AP4487 47.446117 9.822188 132.464329 11.997449 102.705433 19.884518 63.279661 26.618848 98.570982 27.633425 126.452428 21.247427
vam_constable_2006AP8081 32.586040 12.852772 74.079213 26.422373 99.381330 46.534814 64.684711 52.333322 85.724197 48.968477 115.687207 46.214585
vam_constable_2006AR1046 61.992139 35.983168 45.149355 24.524957 88.147885 53.845654 126.490549 62.722436 146.873867 57.056629 119.143984 65.458183
vam_constable_2006AR9901 18.293366 18.149022 112.501035 72.958221 112.054370 72.870123 62.130045 70.690713 62.698473 63.598351 121.218231 72.487589
vam_constable_2006AT3598 40.903088 16.233906 50.448270 24.186000 180.486932 38.949392 95.100156 58.102747 54.536710 25.455219 200.992129 40.838461
vam_constable_2006AU5201 19.450855 11.746505 133.664626 41.977781 107.341494 85.750592 92.283048 79.166688 80.121332 68.161169 117.064866 85.767948
vam_constable_2006AU6454 20.274476 16.869627 42.090065 14.244045 55.934781 70.087697 113.653219 60.780863 133.219478 65.213538 66.081894 74.496181
vam_constable_2006AU6480 24.630067 17.984850 21.046249 31.407416 25.183703 21.822034 147.724882 77.822082 173.362862 72.932501 37.465862 29.694579
vam_constable_2006AU6485 18.284068 12.037563 116.196220 35.564620 19.602670 26.342614 200.640594 79.634224 212.652415 67.491290 28.605131 29.786041
vam_constable_2006AU7286 32.910240 11.968784 141.528378 20.634685 87.376006 29.998864 64.157057 54.195211 93.152372 53.753350 103.835856 30.190063
vam_constable_2006AV2477 63.704717 28.595197 112.666398 33.803637 76.584798 30.935338 119.963235 56.682623 154.580942 54.233686 108.441984 38.000576
vam_constable_2006BD1579 37.740511 18.924289 40.420309 10.132658 160.966271 79.997599 136.438688 75.166030 75.258650 58.815791 179.842897 78.921980
vam_constable_2006BD2424 19.412620 14.347090 67.919307 37.411375 133.222349 53.099375 40.122199 41.416875 45.406295 47.345391 142.972892 53.208270
vam_constable_2006BD7920 26.407567 19.250804 88.268004 64.755628 162.855040 56.831372 67.473287 66.973599 45.625592 42.597250 176.106764 58.163125
vam_constable_2006BF2240 14.657618 11.913332 105.471320 64.420693 51.342142 34.369010 56.654040 56.656499 81.878066 59.172166 58.667929 37.590413
vam_constable_2006BF2241 14.645238 11.633357 42.505095 31.648892 50.390008 54.706823 75.274711 70.284912 95.145987 70.600301 57.703740 56.387028
vam_constable_2006BF3329 20.609076 11.288648 91.545291 30.235527 79.000331 76.136049 89.928125 61.668697 109.192680 70.120594 89.319048 76.553830
vam_constable_2006BG0300 47.457197 17.916299 18.874517 11.338211 51.954271 17.472105 122.949716 40.060569 162.146688 36.336932 75.683579 24.903108
vam_constable_2007BN4455 49.348153 24.759745 29.507195 7.781728 34.263007 19.577782 202.361526 44.142313 222.743007 30.887517 58.883800 31.381874
vam_constable_2010EG9859 52.363225 25.246765 24.740661 10.151300 86.524045 54.980946 126.445944 79.305531 145.027823 76.727643 112.686215 55.564252
vam_constable_2010EG9863 35.769707 23.145032 35.216384 12.106109 121.092225 53.219272 71.198450 61.586303 83.503124 66.456845 139.007390 51.212078
vam_constable_2013GA8901 50.710375 22.562919 28.173313 5.668658 198.878831 27.774929 145.477751 74.082342 57.719970 22.810818 224.275982 29.952963
vam_devi_2006AH4415 94.065397 77.136278 146.313733 100.017277 126.405427 65.049012 167.361109 95.371219 150.736762 98.942370 173.368216 69.322855
vam_devi_2006AH4416 90.899892 65.984917 143.754771 94.346248 148.210773 56.558079 153.169169 81.619518 127.898636 86.296232 193.662290 52.479210
vam_devi_2006AH4417 127.547197 62.023908 175.087037 96.503719 120.443740 48.359075 192.970988 78.309129 183.341628 83.663021 184.118293 44.999160
vam_devi_2006AH4518 92.676331 70.646195 154.348095 90.035263 124.520911 62.839481 165.494141 104.308951 149.838331 105.991773 170.788847 54.957374
vam_devi_2006AH4519 76.606657 73.811642 126.213765 87.798152 141.785723 76.059086 159.858854 91.583537 129.525581 106.027345 180.059408 65.770409
vam_devi_2006AH4520 111.712748 73.781317 124.574474 96.026302 134.662899 57.357632 180.615083 92.637432 154.492240 93.536490 190.450046 55.882514
vam_devi_2006AH4522 56.956027 60.997628 133.428259 85.953376 154.954499 76.733443 148.123982 99.668258 100.626917 99.011819 183.419902 70.609570
vam_devi_2006AH4523 89.512489 71.642414 130.653184 86.050478 126.051192 61.267850 156.050861 101.730317 147.255387 105.534660 170.762610 56.344126
vam_devi_2006AH4524 87.568374 73.385434 101.903741 96.102671 131.099847 62.037211 160.350348 99.485567 137.321821 101.939487 174.813193 56.211083
vam_devi_2006AH4529 59.203463 67.848995 128.369068 88.614068 173.733830 69.471435 130.319309 97.128310 90.224096 102.700315 203.342125 49.889231
vam_devi_2006AH4531 46.520344 63.885955 105.392049 87.490915 181.206964 64.856094 110.941796 97.250462 72.285663 95.934017 204.495034 49.119773
vam_devi_2006AH4532 66.920669 63.727637 116.489136 90.432084 130.361382 53.933327 114.576923 95.861578 102.018448 83.940405 163.828638 59.866963
vam_devi_2006AH4533 62.628741 62.633604 129.089623 91.435967 143.247897 66.214707 131.556844 106.416203 104.939911 105.171178 174.527431 54.178569
vam_devi_2006AH4534 59.716815 52.057036 125.136838 86.924310 137.074370 69.635955 137.667205 96.299708 111.489519 96.348441 166.925212 63.664378
vam_devi_2006AH4535 77.148720 67.172742 116.306514 85.724970 129.601610 70.768652 165.782839 96.065942 133.823699 102.471339 168.131745 66.523242
vam_devi_2006AH4539 58.073432 54.479512 163.895359 77.119756 147.910979 73.853781 139.063501 99.974634 109.019381 102.085621 176.931534 62.707915
vam_gainsborough_2006AG3404 137.703247 57.230442 18.341889 18.332170 117.989378 53.244330 204.466584 44.273391 190.616074 45.229131 186.814311 70.953097
vam_gainsborough_2006AG4469 69.246348 21.278112 17.396705 7.822471 52.647420 30.455836 199.495738 57.254150 218.865486 39.759952 87.185958 39.787334
vam_gainsborough_2006AH3941 50.974165 26.813022 114.031889 24.529956 101.787598 62.261493 111.872025 64.470879 116.378649 48.815308 127.285950 70.213813
vam_gainsborough_2006AM1874 71.104205 24.671495 46.325572 9.882916 189.382343 50.379550 197.274128 56.242859 89.697770 50.091452 224.912225 45.337439
vam_gainsborough_2006AP3706 40.940759 25.523844 41.799838 41.549128 103.734259 51.566577 75.007420 55.216780 85.602259 47.022339 124.219689 58.103379
vam_gainsborough_2006AP9141 36.853022 28.467280 77.768327 36.823578 48.750781 47.491986 123.832592 59.223783 148.077545 52.305885 67.182490 57.031025
vam_gainsborough_2006AP9849 94.811904 58.814645 45.521069 25.458358 137.898220 71.968470 192.432386 49.456230 148.760954 84.447875 185.311844 64.166031
vam_gainsborough_2006AP9850 62.210116 29.880170 34.469046 7.414948 210.041322 38.324515 216.189680 42.762915 70.359403 43.980323 241.140327 28.911783
vam_gainsborough_2006AP9851 76.375345 62.058727 71.538266 40.422366 147.109044 80.809221 200.417895 63.795286 129.190849 95.571531 185.208318 68.548900
vam_gainsborough_2006AP9852 107.928782 54.138868 36.479244 7.533247 135.347591 77.370695 251.617446 12.581700 173.315121 82.350385 189.124745 81.656304
vam_gainsborough_2006AP9854 72.197307 62.002555 69.790214 42.501039 174.988418 71.008636 195.424809 62.407864 104.310729 92.247119 211.050157 50.842543
vam_gainsborough_2006AP9856 26.991437 15.537820 88.849450 44.056467 193.740178 45.801671 92.409890 71.368763 37.652736 25.409654 207.298507 41.202189
vam_gainsborough_2006AP9857 59.261416 46.813489 81.408131 39.026184 157.025053 81.992522 179.970447 67.220603 100.070267 70.208964 186.647465 79.704010
