img glcm-cs-ct1 glcm-cs-ct6 glcm-cs-ct20 glcm-cs-en1 glcm-cs-en6 glcm-cs-en20 glcm-cs-hm1 glcm-cs-hm6 glcm-cs-hm20 glcm-cs-cr1 glcm-cs-cr6 glcm-cs-cr20 glcm-h-ct1 glcm-h-ct6 glcm-h-ct20 glcm-h-en1 glcm-h-en6 glcm-h-en20 glcm-h-hm1 glcm-h-hm6 glcm-h-hm20 glcm-h-cr1 glcm-h-cr6 glcm-h-cr20 glcm-l-ct1 glcm-l-ct6 glcm-l-ct20 glcm-l-en1 glcm-l-en6 glcm-l-en20 glcm-l-hm1 glcm-l-hm6 glcm-l-hm20 glcm-l-cr1 glcm-l-cr6 glcm-l-cr20 glcm-shsl-ct1 glcm-shsl-ct6 glcm-shsl-ct20 glcm-shsl-en1 glcm-shsl-en6 glcm-shsl-en20 glcm-shsl-hm1 glcm-shsl-hm6 glcm-shsl-hm20 glcm-shsl-cr1 glcm-shsl-cr6 glcm-shsl-cr20 glcm-shsv-ct1 glcm-shsv-ct6 glcm-shsv-ct20 glcm-shsv-en1 glcm-shsv-en6 glcm-shsv-en20 glcm-shsv-hm1 glcm-shsv-hm6 glcm-shsv-hm20 glcm-shsv-cr1 glcm-shsv-cr6 glcm-shsv-cr20 glcm-v-ct1 glcm-v-ct6 glcm-v-ct20 glcm-v-en1 glcm-v-en6 glcm-v-en20 glcm-v-hm1 glcm-v-hm6 glcm-v-hm20 glcm-v-cr1 glcm-v-cr6 glcm-v-cr20
vam_jagan_2009BX3749 135301371 677267562 1209002773 6323.358 3810.293 2699.709 69241.734 31414.480 17319.015 1.000370 1.000000 1.033500 709883671 1257406399 1638069016 31630.296 24491.889 18080.591 137124.585 94376.295 64734.210 1.000000 1.000010 1.000104 148549607 646558995 1207677384 5047.347 3232.271 2299.873 52664.093 25600.917 14759.079 1.000000 1.040874 1.000149 757423179 1540036854 2139499239 35074.964 24677.754 17743.359 63972.933 39802.903 26531.277 1.000000 1.000000 1.000000 531560997 1302827512 2144069009 30570.264 21632.367 14512.617 68278.034 39042.721 24189.544 1.000000 1.000000 1.045986 203626859 894683322 1540520892 8986.313 5539.645 3460.170 51073.464 25873.928 14707.078 1.000000 1.068163 1.000688
vam_jagan_2009BX4159 141119198 694360175 950538049 4469.331 2660.841 2187.984 40964.884 16282.540 10094.911 1.007960 1.000000 1.043625 695664173 1246606608 1427291783 16885.865 11159.684 8733.930 110326.265 59898.148 39462.688 1.000005 1.000135 1.000566 175885231 775912151 1179273306 4648.271 2890.302 2209.623 42473.770 19447.111 11600.550 1.000000 1.000000 -4.044065 741739987 1636000170 2121053220 45127.274 65029.182 46315.836 91490.280 70626.199 50223.497 1.000000 1.000000 1.000000 455056474 1231042622 1594732129 15037.324 7420.839 4703.993 41770.447 19310.016 11497.388 1.000557 1.044862 1.108444 257354117 1181020846 1753967566 6656.011 57140.486 39420.158 83490.773 64950.893 44887.343 1.037546 -0.204891 1.000000
vam_kesav_2009BX3656 81850787 382564290 641109527 5964.941 3671.662 2793.945 68474.109 30128.153 16441.693 1.000158 1.000000 1.000000 459367555 968823881 1207837794 37176.199 28610.108 22032.633 145138.047 98641.313 70958.292 1.000002 1.000001 1.000004 157286328 761719263 1240342716 4593.436 3170.923 2459.963 49175.541 24631.251 15356.980 1.000000 1.000000 1.000000 546509392 1356033472 1933198515 45759.905 35235.645 27886.856 69831.296 47148.700 35067.949 1.069950 1.000000 1.032715 357886911 1148482567 1737986222 34684.878 27269.691 21182.289 72932.900 44817.232 31197.352 1.000000 1.000000 1.230520 205621245 915324244 1475512871 12182.821 7810.865 4858.595 51787.857 27487.579 16868.058 1.000000 1.000000 1.000000
vam_kesav_2009BX3666 148248667 660484664 1028509344 6139.740 3732.004 2830.399 59515.798 26033.974 13794.169 1.000236 1.000000 1.000000 677080909 1222050553 1506561587 37046.311 28612.168 23007.847 135294.009 91596.123 69321.461 1.000058 1.000685 1.004456 197151500 762708240 1101235994 4918.645 3258.296 2579.253 42719.069 21265.356 13133.518 1.248635 1.000000 1.000000 735626122 1508971008 2009447019 51377.700 35874.989 26823.405 70904.034 45646.101 33200.237 1.085256 1.000000 1.000000 446119429 1264888377 1727974420 15861.391 9312.052 5483.651 51464.915 26276.974 15054.327 1.000000 1.000000 1.000000 275478573 1041555403 1551932629 38647.433 27380.399 20884.289 67223.762 42986.996 31285.134 1.000000 -1.732220 1.000000
vam_kesav_2009BX3667 124761695 643129534 1042277538 6279.608 3808.248 2857.233 67212.412 29459.007 15753.924 1.344918 1.000000 1.000000 607070915 1190214438 1580155383 37411.957 29088.593 22596.788 140197.805 96483.997 72041.346 1.000045 1.000650 1.003034 176272228 811220561 1314499394 4971.077 3288.491 2566.971 46167.278 22181.197 12796.359 1.162273 1.000000 -0.517017 681657506 1475196717 2028702719 32313.453 20377.868 13633.788 54140.518 30906.578 20100.615 1.471338 -1.141278 1.000000 405813769 1232639922 1696287324 10912.583 6422.981 3896.886 50554.533 25184.142 14054.829 1.000000 1.000000 1.000000 248281961 1098178340 1837465106 24051.314 14773.600 9694.124 59774.750 32606.605 20264.914 1.000000 1.000000 1.000000
vam_kesav_2009BX3674 94350912 494590518 903928765 7286.216 4316.307 3017.776 78690.250 34165.092 17196.373 1.052650 1.000000 1.005345 613982029 1179936380 1666268158 37298.142 29025.297 22022.142 145218.053 98005.522 70985.109 1.000178 1.002584 1.000000 167216252 876092874 1540308841 4674.247 2928.631 2144.715 46477.902 21392.010 11330.675 1.000000 1.000000 1.000000 694094083 1538811309 2133529579 19396.925 10929.291 6938.838 47743.479 25229.477 15579.871 1.355204 1.000000 1.000000 455725391 1331559752 1940192301 10536.613 6104.899 3582.437 51848.779 24089.902 12566.720 1.000000 1.000000 1.000000 206600600 1022863363 1888963037 11746.929 6065.010 3860.196 51613.400 25109.042 13990.495 1.100373 -0.730369 -1.588503
vam_kesav_2009BX3675 93805961 515089744 791407247 6916.856 4026.025 2984.283 72562.578 30753.424 16859.991 1.000000 1.000000 1.000000 570245665 1067292561 1333790263 30561.344 23482.002 17376.737 138456.995 91336.928 63762.463 1.000000 1.000000 1.000000 139190543 726087152 1210894705 5082.293 3004.803 2244.421 49472.931 22453.763 12513.604 1.000000 1.000000 1.000000 514478026 1400730975 1849740566 21784.633 12779.201 8093.916 53067.432 28317.973 17218.421 1.000000 1.000000 1.000000 320244825 1191791220 1720008106 15166.034 8689.191 5323.106 56053.073 25906.558 14434.193 1.000304 1.000000 1.000000 170399120 823763803 1383689852 9160.026 5305.848 3330.565 51169.178 24831.416 13788.263 1.325340 -0.221012 1.000000
vam_kesav_2009BX3684 99202451 462854642 806780094 7971.424 5225.471 4058.558 70259.031 31666.858 20071.396 1.000237 1.001224 1.000000 627930451 1254251251 1645981539 25109.604 18548.313 13787.180 129865.266 82464.059 56230.305 1.000030 1.000767 1.000000 161408821 678692842 1091422669 6016.063 4292.703 3461.880 46362.964 23354.935 13986.220 1.000000 1.000000 1.000000 590286015 1369960646 2159557203 51077.791 39410.513 26738.960 78014.207 53027.862 35993.069 1.000000 1.000000 1.189603 327798737 1033235381 1578964200 13197.565 9282.590 6428.603 52569.784 27021.320 17335.989 1.000000 1.000000 1.000000 204207831 819740294 1362925971 43749.743 33740.508 21538.862 70741.753 47820.162 30893.703 1.084415 -1.315753 1.000000
vam_kesav_2009BX3706 43780675 251516633 428536647 7758.704 4597.568 3627.756 84521.102 37953.408 23859.554 1.000720 1.000000 1.000000 253001173 524942970 778821673 33260.246 25811.897 20175.505 145581.320 98721.870 70929.901 1.000000 1.000000 1.000150 117923526 620873223 1127495682 5323.539 3197.745 2600.311 47747.689 21657.984 13393.305 1.000000 1.000000 -0.954415 442384908 1000129374 1450454605 14682.959 9201.180 5702.888 51687.546 27168.424 16965.051 1.016183 1.000000 1.000000 282585371 783548439 1185211488 6890.668 3847.804 2927.430 52178.514 23393.160 14641.796 1.000233 1.000000 1.000000 139840795 714592220 1301375590 11097.633 7193.776 4355.990 53456.558 26975.374 16212.497 1.000000 1.000000 1.000000
vam_kesav_2009BX3707 103818826 527620915 904604035 6574.794 3902.092 2955.217 70452.393 30028.327 17550.247 1.000000 1.000000 1.000000 256344498 499284759 666523015 35389.055 27857.531 21380.433 149147.857 104661.322 76300.748 1.000000 1.000052 1.000075 126548682 652463524 1113642426 4893.089 3055.896 2368.180 46673.152 21695.953 12783.630 1.000000 1.000000 1.000000 479722741 1305683299 1896147480 32202.538 21919.265 14815.770 60815.459 35605.780 23252.233 1.000000 1.000000 -0.242473 300965661 1054960098 1642216614 18036.440 11654.551 6785.711 56841.604 28288.804 16616.590 1.000000 1.000000 1.000000 169130198 841893783 1446159423 16744.684 10907.534 7195.487 55092.232 29182.417 17717.431 1.000000 1.000000 1.000000
vam_kesav_2009BX3709 67936076 352908509 612000737 7740.168 4672.612 3536.035 79201.741 34368.498 20525.507 1.000000 1.000000 1.000000 255896092 531358895 726500391 35302.195 27644.172 20379.439 135285.271 90709.316 63696.215 1.000008 1.000008 1.000023 114368773 644328942 1170655553 4606.747 2953.310 2234.205 45788.164 21420.538 12966.518 1.017348 1.000000 1.000000 644677646 1295977500 1717123057 12641.570 7463.066 4929.581 46903.624 24242.316 14981.205 1.000000 1.068247 1.000292 465317889 1091372180 1528984098 7487.617 4133.321 3034.578 45985.828 20225.570 12030.928 1.000000 1.000000 1.000000 148287824 809786021 1526673879 7912.198 4828.846 2814.787 48555.987 24388.926 14075.483 1.000000 1.000000 1.000000
vam_kesav_2009BX3715 119555688 602888936 962254896 6550.487 4111.278 3150.139 62841.115 27475.622 16464.356 1.000000 1.000408 1.000000 425907434 736377079 977026435 26276.680 19282.036 13875.284 118928.052 75074.489 50797.034 1.000017 1.000005 1.000138 169109810 830882696 1422353357 4229.240 2667.435 2025.110 42791.629 19424.152 11003.529 1.000000 1.000000 -1.428308 855921874 1716058011 2253441454 36255.647 25122.040 17291.812 55525.585 34414.543 23207.476 1.000043 1.006292 1.000000 561633651 1441144053 1941381493 14350.573 8438.670 5294.163 47911.371 23120.525 13377.972 1.014655 1.000000 1.000000 225822741 1059545567 1841955487 23730.967 17080.166 10792.199 54941.750 31860.393 19313.493 1.054123 1.000000 1.000000
vam_kesav_2009BX3717 140472763 686226262 1047189311 5828.308 3501.632 2614.652 56051.481 24356.920 14661.971 1.000000 1.003615 1.000000 270533248 488654485 666359052 25015.461 18199.378 14352.286 128787.319 81527.321 58011.895 1.000000 1.000000 1.000093 184262868 835252250 1289230014 5698.083 3572.078 2650.557 47612.645 23098.667 14771.402 1.000000 1.000000 1.000000 781354985 1651548891 2196957649 19240.431 52108.180 37757.915 84077.922 59715.082 42835.696 1.000000 1.000000 1.000000 460320804 1322932940 1806283751 22080.091 13876.359 9116.890 56604.313 29569.764 19123.858 1.000084 1.000000 1.000000 248089691 1080811480 1712635529 50518.409 38847.898 27245.092 77132.959 52254.424 36044.827 1.000000 1.000000 1.000000
vam_kesav_2009BX3719 101887370 508543257 942878679 6513.150 3772.083 2727.670 69750.142 29214.553 16074.479 1.004976 1.000000 1.000000 328102559 576867345 715352693 37124.703 28964.838 22594.893 154864.721 107309.720 78650.506 1.000000 1.000000 1.000000 155189067 700132558 1137200040 4781.569 3006.211 2332.858 43596.521 20098.620 11958.051 1.015987 1.000000 1.000000 613523139 1342455261 1863053444 21300.910 12894.954 7903.604 46353.700 24913.752 14915.682 1.000000 1.000000 1.000000 350178382 956058977 1448971671 10496.396 6244.458 3454.627 50480.774 23667.871 13238.825 1.008783 1.000000 1.000000 199580666 903635613 1545764114 14730.072 8309.345 4938.677 51011.250 26000.530 15227.046 1.059540 -1.190503 -1.502131
vam_kesav_2009BX3721 125517641 671872021 1064114480 7051.755 4211.503 3106.729 64806.021 27789.329 15917.463 1.000000 1.000000 1.002942 922847460 1808359207 2405959768 31421.965 23845.175 18481.128 129509.867 84132.684 58657.371 1.000000 1.000000 1.002438 162875190 764791264 1139588554 4756.921 2977.618 2392.181 43590.849 19496.055 11372.084 1.809001 1.000000 -2.205128 662933742 1574193256 2096111641 33293.863 20781.181 10221.324 57156.166 32273.651 17146.183 1.003730 1.000000 1.000000 409529821 1288665032 1852455481 15796.701 8985.550 5184.202 54054.668 25164.446 14886.850 1.000000 1.000000 1.565296 221995377 1013649261 1502449209 21156.822 13189.958 5271.302 54164.273 29082.174 14452.028 1.000000 1.000000 1.000000
vam_kesav_2009BX3724 119660601 647090782 1193614422 6255.833 3833.359 2546.940 64869.379 29284.889 15343.120 1.000244 1.000000 -0.703083 613662062 1023177391 1267584579 31154.637 24010.221 18631.413 130559.249 85842.226 58700.620 1.000000 1.000000 1.000000 155730910 740799585 1275186382 5398.344 3420.028 2187.183 50000.461 23366.536 12280.902 1.376696 1.000000 1.000000 572626521 1425020499 2341087725 53454.301 39681.711 26761.961 73478.357 49282.706 31510.459 1.000000 1.000000 1.000000 334269356 1012715899 1463088738 9130.469 5436.512 2752.855 47309.738 22636.098 11512.651 1.002613 1.000000 1.272482 208683542 1077131255 2031030757 46864.702 35283.355 24610.637 78848.200 51155.652 33102.725 1.000000 1.000000 1.000000
vam_kesav_2009BX3733 81205936 443178287 731679606 8528.100 5120.965 3607.183 78192.476 35112.383 18951.817 1.000000 1.054339 1.000000 429138188 847897483 1094015905 45323.754 35689.739 28355.425 158900.210 112253.082 84207.028 1.000000 1.000044 1.000055 122853952 661166728 980960007 5818.812 3660.911 2833.337 53565.408 25062.497 15252.334 1.000000 1.000000 -1.610482 494304200 1292825309 1684634651 17150.588 9516.009 6359.558 52043.158 26967.897 17000.790 1.017696 1.174433 1.000000 316449276 1043800126 1419038214 10796.489 5979.602 3969.945 59185.218 26943.431 16205.637 1.000756 1.000000 1.000000 161508035 818146234 1266296622 9914.337 6048.986 4158.050 57026.601 29086.817 17802.594 1.000000 1.000000 -0.133106
vam_lal_2006AU0462 167098442 803899529 1291521795 3190.095 2008.823 1656.327 40228.497 17154.721 11467.195 1.000154 1.000000 1.000000 319961412 588204896 751603286 15647.911 10358.695 7836.235 110511.022 59862.856 40248.490 1.000000 1.000000 1.000000 147146855 643701100 1028151641 3627.702 2486.052 2074.575 39621.894 19611.483 13215.170 1.000064 1.000288 3.889451 517633041 1471511302 2073531372 40534.358 58817.054 48851.661 91995.991 65772.620 53455.288 1.000000 1.071633 1.000000 378191248 1563714256 2425823458 26427.913 53984.461 43729.700 93785.871 63740.365 49954.484 1.001953 1.004942 1.000000 172406232 636110992 997859994 7435.347 5135.768 4149.240 37831.274 20730.500 14721.677 1.000000 1.000172 1.000000
vam_lal_2009BX3659 91614313 414539601 670874233 7048.019 4175.698 3087.680 72908.821 31901.445 19215.209 1.000533 1.000000 1.000000 349685318 624224195 811419883 37000.459 28777.585 21865.629 147527.577 100500.627 73446.047 1.000000 1.000040 1.000073 133133122 587328938 944607547 5308.469 3308.231 2557.153 46135.131 22097.873 13882.866 1.000000 1.000000 1.000000 507809118 1194232527 1732305818 21651.799 14286.130 8702.633 53472.437 30428.818 18938.784 1.000000 1.000000 1.000000 334478988 983712151 1497958338 11799.953 7142.048 3912.753 56471.696 26897.718 15766.642 1.000000 1.165128 1.000000 161139846 668388135 1063375588 12059.609 8191.916 5595.239 52207.743 28469.690 18485.463 1.000000 -2.229628 1.000000
vam_lal_2009BX3660 154626826 663584949 1061773222 7213.491 4274.254 3124.107 78850.577 36699.035 21563.646 1.000315 1.000000 1.000000 445785862 852137415 1112535922 35007.028 26936.203 20674.533 148045.891 102089.604 76328.910 1.000000 1.000000 1.000179 152090942 670048654 1136134713 5410.581 3340.667 2549.422 52290.081 25583.885 15967.039 1.000000 1.000000 1.000000 578645251 1424531876 1862210554 26050.212 16425.520 11766.284 58834.070 33212.180 22437.832 1.002210 1.000000 1.000000 387868987 1279679801 1936253924 15083.730 9587.440 5984.466 59945.299 30297.094 18461.070 1.000219 1.000000 1.000000 165479215 735088240 1258894859 13689.365 7475.679 4894.989 58657.057 29961.198 18899.097 1.169442 1.000000 1.000000
vam_lal_2009BX3663 182684458 695948250 957592249 6145.410 3734.990 2772.475 64816.558 29050.834 17957.586 1.017793 1.000000 1.465718 701382154 1335184782 1702012784 33742.655 26192.054 19915.758 128843.970 87277.108 62305.211 1.000000 1.000000 1.000152 168335876 653094399 1022319548 4927.542 3248.274 2448.686 43125.480 21305.021 13060.986 1.000000 1.000000 -1.019261 897823038 1696924364 2077889424 18996.098 12196.760 8256.094 44538.423 24868.057 15382.206 1.000000 1.000000 -0.624153 628294662 1467977230 1807993786 13558.716 8473.210 5867.774 49327.623 24625.838 15606.275 1.000000 1.000000 1.000000 200256900 794752000 1301514351 9912.666 6000.246 3444.563 45775.821 24008.909 13964.946 1.000000 1.000000 1.000000
vam_lal_2009BX3670 86759587 438402276 659540138 7121.634 4297.097 3645.400 60546.101 25194.833 15807.197 1.000000 1.046150 1.000000 262176104 540934235 670150263 26626.978 19013.245 15546.002 139793.033 86028.955 63296.627 1.000034 1.015397 1.000000 155244245 734192641 1202182754 5834.972 3593.421 2948.919 46823.281 21956.790 14189.177 1.000000 1.064580 1.000000 562169464 1326588290 1808745887 55997.660 43738.285 31931.104 77125.166 54394.369 39485.884 1.000000 1.785724 1.000000 307093576 830820962 1148604265 10356.420 5756.614 4234.844 44459.460 21619.788 13921.045 1.002896 1.000000 1.000000 222764894 1084771512 1760666589 50181.422 40440.285 29108.636 77455.555 52349.113 36565.641 1.000767 1.000000 1.000000
vam_lal_2009BX3678 110891152 568313302 797352763 5706.013 3448.421 2752.310 61679.724 26114.659 16617.622 1.000189 1.007270 1.000000 541200331 897429700 1122483334 26073.527 19543.934 14318.085 129511.539 82484.890 57627.080 1.000005 1.000062 1.000186 146262535 624860729 967101061 4422.258 2892.466 2371.532 39280.734 18805.755 12208.297 1.000000 1.000000 1.000000 642255250 1493814579 1926513976 17317.157 9760.910 5996.180 43424.695 22803.839 14571.738 1.000000 1.009391 1.000000 456819868 1247893347 1709953626 13243.942 7297.901 4363.849 46935.793 22876.127 14274.292 1.004869 1.000000 1.000000 200868233 861384010 1287883703 6415.391 3960.052 2907.283 39894.586 19487.283 12522.837 1.233560 1.000000 1.000000
vam_lal_2009BX3679 98193656 467083404 831346356 6152.329 4003.172 3125.969 59393.515 24777.970 14595.601 1.000000 1.000000 14.588508 256034877 528039121 765358878 28909.982 21031.613 15936.245 146315.306 93017.255 64924.486 1.000017 1.000214 1.011425 136614045 551860151 977375195 5131.544 3532.110 2883.709 48156.550 22777.734 13670.120 1.000000 1.000000 -1.366516 553057802 1207237808 1741112272 62944.751 46905.399 32854.595 81786.269 56541.482 39326.980 1.000000 1.000000 1.000000 303452582 894021274 1389730323 20628.280 13310.466 8590.954 54470.448 28993.403 17779.721 1.000000 1.000000 1.000000 194205829 761808138 1392385531 45964.394 34578.506 23237.518 74909.414 49151.129 33052.866 1.000000 1.000000 1.000000
vam_lal_2009BX3680 83159455 352720211 609708418 9773.126 6405.784 4710.122 81326.006 38768.774 23581.455 1.000000 1.000000 1.455406 522150481 1093302862 1621444110 34700.952 26743.087 20358.596 149168.001 101041.905 69629.665 1.000024 1.000002 1.000232 138725986 609458093 1101324292 5150.557 3452.076 2803.668 48007.390 22665.529 13391.706 1.000000 1.000000 1.000000 545591482 1215848962 1802326808 28922.433 19910.942 13279.609 60406.255 35680.731 22683.991 1.000000 1.000000 1.000000 299743984 876151677 1253255372 8996.349 5776.402 4184.836 49064.466 24510.179 15084.245 1.000000 1.000000 1.003894 196167077 816432861 1584375201 25760.299 17719.808 11289.674 62421.881 35474.013 22030.492 1.052429 1.000000 -0.488325
vam_lal_2009BX3694 106892708 537870850 887121042 6554.820 4278.329 3342.378 64111.853 28213.163 17095.375 1.000000 1.040088 1.000000 196078339 398065123 567768231 31431.831 23588.772 17700.486 145144.513 95970.761 66395.274 1.000013 1.000172 1.000296 139111605 688976940 1148996026 5580.689 3892.416 3143.197 47117.256 22359.151 14230.141 1.000000 1.000000 -0.846598 514601987 1167232833 1620104238 30741.121 20885.812 15120.225 56963.422 34233.384 23815.352 1.000000 1.000000 1.000000 308348421 965277882 1518730782 23126.635 15979.043 11083.190 60595.643 33502.920 21826.373 1.000000 1.000000 1.000000 180862227 864695362 1411409093 11669.638 6770.175 4227.167 49388.295 24336.446 14441.207 1.000000 -0.682233 1.000000
vam_lal_2009BX3699 73222463 404867650 738630134 11408.082 6858.898 5274.512 85145.874 39758.619 24175.217 1.000783 1.000000 1.000000 347750254 789784029 1044156693 30261.371 22539.779 16325.337 140436.901 89703.523 60512.872 1.000038 1.000581 1.003027 121371173 615788649 1083852916 5516.659 3328.229 2612.493 47105.027 21521.054 12788.198 1.000000 1.000000 1.000000 459030059 1211480082 1796090239 19459.354 11743.061 7061.686 56831.733 29239.106 18001.992 1.000000 1.000000 1.000000 287307197 995001637 1687837278 14027.850 8184.330 4969.151 59007.857 27637.887 16007.515 1.000000 1.000000 1.000000 155237407 760709277 1345080424 8920.884 5302.163 3157.013 49395.012 23734.908 13664.122 1.000000 -1.058780 1.000000
